# libSceAcm
8fe55ktlNVo sceAcmBatchStartBuffers
tl8Q2hJN3kk _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V151PostPlayerSessionsSessionIdMemberPlayersRequestBodyEE3getEv
tlGOSXXyHnY _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V126RequestTeamMemberStatisticEEEEixEm
tlHO5MLwggw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V120ResponseInGameRosterEEEEEED1Ev
tlLGI8Tw+dU _ZN3sce2Np9CppWebApi11UserProfile2V114PersonalDetail11setLastNameEPKc
tlRJlQrHMnI _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V110ResultTypeEED1Ev
tlScnRDzH-o _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V140PutPlayerSessionsNonPsnLeaderRequestBodyEEEED2Ev
tlYWQZYPpeQ _ZN3sce2Np9CppWebApi6Common13ConstIteratorIdEmmEv
tlpTJzJNruI _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V117ConnectionQualityEEEEeqERKS9_
tlr5D1tgD4M _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V17ViewApi37GetLargeDataByObjectIdResponseHeadersEEC2ERS8_
tluz-CQSrnM _ZNK3sce2Np9CppWebApi7Matches2V122GetMatchDetailResponse13getActivityIdEv
tlxGEdWIwa4 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V125ResponseCompetitiveResultEEEEplEm
tm15+rwx5pc _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V155PostPlayerSessionsSessionIdMemberSpectatorsResponseBodyEEEEC1Ev
tm2ZNDsk9wI _ZN3sce2Np9CppWebApi14SessionManager2V112ErrorFactory7destroyEPNS3_5ErrorE
tm34QkmAd3Q _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V119ResponseMatchPlayerEEEEEEaSERSA_
tm5NAHOsYr4 _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V124PlayerSessionPushContextEEEE5emptyEv
tm6Sm6lzkOU _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V118PlayerForOfferReadEEcvbEv
tmJRKboEn9A _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V120ResponseInGameRosterEEEEppEi
tme8lbzh1Kc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6BinaryEEC1ERKS5_
tmiGXs5z2HE _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V15ErrorEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
tn7Lpk1HtZo _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V110UserTicketEEEE21intrusive_ptr_sub_refEPS9_
tnEUacE8vQA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11UserProfile2V15ErrorEEEE10setContextEPNS2_10LibContextE
tnTpFDujuxQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V128FrequentlyMutedInGameMetricsEEEEEEC1EPS9_PNS2_10LibContextE
tnY8pV5hv4g _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V14UserEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
tnhRpmq7ESA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V117LeaveMatchRequestEEEEEEC2Ev
tnjpe06tA9k _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS1_12Leaderboards2V15GroupEEdeEv
tns9e3Rnga4 _ZN3sce2Np9CppWebApi14SessionManager2V144PatchGameSessionsSearchAttributesRequestBody12unsetString2Ev
tnym874g8jE _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_15ProfanityFilter2V223FilterProfanityResponseEEENS4_INS2_18ResponseHeaderBaseEEEE6finishEv
tnzGX57mNg8 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V118RequestMatchPlayerEEEE21intrusive_ptr_sub_refEPS9_
to9n4euEEQ8 _ZN3sce2Np9CppWebApi6Common6VectorINS1_17TitleCloudStorage2V19ConditionEE5beginEv
toGcFWFrsIY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V123ResponsePlayerStatisticEEEEEE7get_refEv
toJNLKVSDAo _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V127PostGameSessionsRequestBodyEEEEEE7get_refEv
toKeztkXRnQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V517ContentDescriptorEEC1ERKS7_
toQJU3S+-2g _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Entitlement2V221FailureResponse_errorEEEE5eraseENS2_8IteratorIS8_EERSB_
toc89R5ubLs _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V127PostGameSessionsRequestBodyEEEE6resizeEj
tofSVdGAKbQ _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V113ErrorResponseEEEEC1EPS8_
toiH5d7kyJs _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Entitlement2V212EntitlementsEEEEEEC1ERSA_
tolViuRDLoY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V19PlayStyleEEEEEEC1EPS9_PNS2_10LibContextE
tooLXjwy79Y _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V118GetFriendsResponseEEEEppEv
tp0fvf8ZfT4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V125PlayerSessionNonPsnPlayerEED2Ev
tp3pnPv1Dg8 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14ConnectAccount2V214PSNError_errorEEEEeqERKS9_
tp9D6VQmy9k _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_30CommunicationRestrictionStatus2V35ErrorEEEEEE3getEv
tpLPh+8xIiQ _ZN3sce2Np9CppWebApi14SessionManager2V110FromMemberD2Ev
tpNFED7Q-XI _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11Matchmaking2V123SubmitTicketRequestBodyEEEEaSERKS9_
tpQy7w8qrNo _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V16StatusEE6insertENS2_8IteratorIS6_EERKS6_RS9_
tpc4P8r5QJA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V149PostGameSessionsSessionIdMemberPlayersRequestBodyEEC2EPS6_PFvS8_EPNS2_10LibContextE
tpfJEnyYOzc _ZNK3sce2Np9CppWebApi14SessionManager2V115GameSessionsApi47ParameterToSetGameSessionMemberSystemProperties12getsessionIdEv
tpgPa5JQE38 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V53SkuEEEE5clearEv
tpiLDvUwdM0 _ZN3sce2Np9CppWebApi6Common6VectorINS2_6StringEE5eraseENS2_13ConstIteratorIS4_EERS7_
tpm8YLsW-YU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V15ErrorEE11get_deleterEv
tpuE+0wfumM _ZN3sce2Np9CppWebApi6Common12DELETE_ARRAYINS2_12IntrusivePtrINS1_14SessionManager2V111GameSessionEEEEEiRNS2_10LibContextEPT_m
tpwxDQKwT9w _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V120RequestTeamStatisticEEEE21intrusive_ptr_sub_refEPS9_
tpx0zNA9X+o _ZN3sce2Np9CppWebApi12Leaderboards2V17ViewApi33ParameterToGetLargeDataByObjectId8setrangeEPKc
tpz4YwJwqcQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V124RequestGameSessionPlayerEED1Ev
tq5a0dSyJqA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V117ResponseMatchTeamEEEEEE11get_deleterEv
tq5le1Gz49w _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14IdentityMapper2V312AccountIdMapEEENS4_INS6_12IDMappingApi36GetAccountId2OnlineIdResponseHeadersEEEE28getResponseInformationOptionEv
tq7YPBGE29E _ZN3sce2Np9CppWebApi14SessionManager2V125MatchmakingForReadFactory6createEPNS1_6Common10LibContextEPKcPNS5_12IntrusivePtrINS3_18MatchmakingForReadEEE
tqG5Huex03c _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V113MmrPropertiesEEEEC1Ev
tqGAo9hm0rA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_30CommunicationRestrictionStatus2V318PsnWebErrorWrapperEEEED2Ev
tqSFBC5-lMQ _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V128RequestTemporaryMatchResultsEEEEaSERKS9_
tqUoLmzvojU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V133RequestTemporaryCompetitiveResultEEC1ERKS7_
tqWOrCWRP+U _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_13InGameCatalog2V510AnnotationEEppEv
tqcoZYzrqUE _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_13ConstIteratorINS2_6StringEEEEaSERKS7_
tqtf-J5Bd7I _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V124ResponseTeamMemberResultEEEE21intrusive_ptr_sub_refEPS9_
tqyoVlt9nIU _ZN3sce2Np9CppWebApi11Matchmaking2V13Api26ParameterToListUserTickets30unsetxPsnAcceptPlatformNamePs5Ev
trBNTjCV-u4 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_10Activities2V114UserActivities5ErrorEEEE6insertENS2_13ConstIteratorIS9_EERKS9_RSC_
trFuQ69lrO4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V121ResponsePlayerResultsEEEEEE11release_refEv
trGvQ1hngj4 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V19PlayStyleEEEED2Ev
trjSUMHOY70 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_15ProfanityFilter2V219WebApiErrorResponseEEEE21intrusive_ptr_sub_refEPS9_
trkBwRDwQWI _ZN3sce2Np9CppWebApi11UserProfile2V112BasicProfile13unsetRelationEv
trkslirrv80 _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V15StatsEEENS4_INS2_18ResponseHeaderBaseEEEEaSERKSB_
trorTg-EOL4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_7Matches2V110TaskStatusEEEE11get_deleterEv
trzC1XDcVws _ZN3sce2Np9CppWebApi6Common6VectorINS1_12Leaderboards2V15GroupEED1Ev
ts3uhOcUc8E _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_15Personalization2V121GetAccessCodeResponseEEEEEEC1ERSA_
ts9Z5rCjD20 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V55ImageEEEE7popBackEv
tsBWXTghdZo _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V126BandwidthDownstreamMetricsEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
tsMa2QkyNR8 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V122GetMatchDetailResponseEED2Ev
tsOAovB8CYw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V121ResponseTeamStatisticEE7add_refEv
tsUeTvSZGnc _ZN3sce2Np9CppWebApi12Leaderboards2V14UserD1Ev
tsaKqC0oYEk _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V133PostGameSessionsTouchResponseBodyEEEEEEC2Ev
tseQGNjvB1k _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V129GetMultiVariablesResponseBodyEEEEeqERKS9_
tsoHGgrOveM _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11Matchmaking2V110UserTicketEEEEC2Ev
tsufpMXyPWE _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V127ResponseTeamMemberStatisticEEEEmmEv
tsxiIkaIaxI _ZN3sce2Np9CppWebApi14SessionManager2V131JoinedPlayerSessionWithPlatform11setPlatformEPKc
ttEEge6yV9g _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V119RequestMatchResultsEEEE21intrusive_ptr_sub_refEPS9_
ttJJfHB1Y9c _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V113RemovedPlayerEEEEdeEv
ttLxzDPx4HI _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V155PatchPlayerSessionsSessionIdMembersAccountIdRequestBodyEEEEixEm
ttNIdKi62-4 _ZNK3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V134PostGameSessionsSearchResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE18getResponseHeadersERSA_
tteNdj34k70 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11UserProfile2V125GetPublicProfilesResponseEE11get_deleterEv
ttgSLI3rc0k _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_12Leaderboards2V127RecordLargeDataResponseBodyEEEED2Ev
ttqRubDMXOQ _ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V120ReputationPropertiesD2Ev
ttrfJ+ooAWg _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V119NatConnectivityFromEEEEmmEv
ttzZq4SGBwk _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V110ReputationEEEEeqERKS9_
tu7bF1PqlWc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V124BandwidthUpstreamMetricsEEEEEEC1Ev
tuG43TDjSc0 _ZN3sce2Np9CppWebApi6Common6VectorINS1_11UserProfile2V110AvatarSizeEE6resizeEj
tuG6q3CfYRw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V113ErrorResponseEEC2EPS6_PFvS8_EPNS2_10LibContextE
tuHGEIDrKAY _ZN3sce2Np9CppWebApi15ProfanityFilter2V231TestForProfanityResponseFactory7destroyEPNS3_24TestForProfanityResponseE
tuHH9xOHeUc _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Entitlement2V212EntitlementsEEEE8pushBackERKS8_
tuHUDp1zwXA _ZN3sce2Np9CppWebApi6Common8IteratorINS1_14SessionManager2V116InitialJoinStateEEC1Ev
tuR+7OEvvDg _ZN3sce2Np9CppWebApi6Common6VectorINS1_14SessionManager2V115SearchAttributeEE5beginEv
tuZYWihy4cU _ZNK3sce2Np9CppWebApi6Common6VectorINS2_17ParameterBaseImpl6KeySetEE3endEv
tuaMKZPZkxw _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V152PostPlayerSessionsSessionIdSessionMessageRequestBodyEEEEppEv
tubegHp0xd8 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V119CreateMatchResponseEEEEplEm
tug+YWKZ29Q _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V118GameSessionForReadEEEEppEi
tuqxNaYtmmA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V118IdempotentVariableEEEE5beginEv
tutXatEmpzU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V118LeaderWithOnlineIdEEEEEED2Ev
tv-lWgIJK14 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V119MatchCompletionRateEEEEmmEv
tv4H5OC4JGE _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_11UserProfile2V125GetBasicPresencesResponseEEENS4_INS2_18ResponseHeaderBaseEEEE5abortEv
tvAaQmHD+C0 _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14ConnectAccount2V212PartnerTokenEEENS4_INS2_18ResponseHeaderBaseEEEEC2Ev
tvP44md+WjE _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_12Leaderboards2V113ErrorResponseEEEEEE5resetEPS9_
tvYQoCdopVg _ZN3sce2Np9CppWebApi14SessionManager2V116SearchAttributes11setInteger2ERKi
tvrrdJ2nFa4 _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V15StatsEEEEEE3getEv
tw7DaREsh0Y _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V515ContainerRatingEEEEC1Ev
twC5R3zmJ5o _ZNK3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi36ParameterToJoinPlayerSessionAsPlayer12getsessionIdEv
twEUgWQaH1k _ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V130MatchCompletionRateQuitMetrics8fromJsonERKNS_4Json5ValueE
twGVBYdKbMg _ZN3sce2Np9CppWebApi13InGameCatalog2V520ContainerRatingCount8setCountERKi
twP+PPFW3p4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V130MatchCompletionRateQuitMetricsEEC1EPS6_PFvS8_EPNS2_10LibContextE
twSWOB0QUBA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V128SetMultiVariablesRequestBodyEE7get_refEv
twcSfRXrLRE _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V115FrequentlyMutedEEEEaSERKS9_
twigZX3pv30 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V132RequestPlayerSessionMemberPlayerEEEEEE11get_deleterEv
twldcOvLN+E _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_12Leaderboards2V15ErrorEEEEaSERKS9_
twp42f4c+48 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V525ContentInteractiveElementEEEEC1EPS8_
twqKc+0M4XA _ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS1_11Matchmaking2V121GetTicketResponseBodyEEENS5_INS2_18ResponseHeaderBaseEEEEEiRNS2_11TransactionIT_T0_EE
twvTi0QJjjg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_13ConstIteratorIjEEEaSERKS6_
twxBVgwCVBc _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V117LeaveMatchRequestEEEEC2EPNS2_10LibContextE
tx07rUxYsoU _ZN3sce2Np9CppWebApi13InGameCatalog2V53Sku20unsetPlusUpsellPriceEv
tx5pwlB7l9c _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V15StatsEED2Ev
txFAgpcaRno _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V116SearchAttributesEEEEEE7get_refEv
txL1ieL-iIE _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_10Activities2V114UserActivities14UserActivitiesEEEEEEC1Ev
txSqgh0rO-A _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V133ResponsePlayerSessionMemberPlayerEE6assignEPS6_PFvS8_EPNS2_10LibContextE
txZX5sPg+A8 _ZN3sce2Np9CppWebApi14SessionManager2V115GameSessionsApi26ParameterToGetGameSessions31setxPSNSESSIONMANAGERSESSIONIDSEPKc
txgUaRTH5UY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V110DataStatusEEEEEE7add_refEv
txhYrQf9blU _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V124UpdateMatchDetailRequestEEEEmmEv
txkfRjupWso _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V18VariableEEEEEE6assignEPS9_PFvSB_EPNS2_10LibContextE
txnuIHdUhSg _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V124ResponseTeamMemberResultEEEEeqERKS9_
tyAI3WUi9Mg _ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V113MmrProperties9setRatingERKi
tyESFME0nVY _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V118RequestTeamResultsEEEEC2EPS8_
tyEilmtbHGw _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V113ErrorResponseEEptEv
tyKE3D-LH0Q _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14ConnectAccount2V28PSNErrorEEEE3endEv
tyaGTmWpQi4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V129MatchCompletionRatePropertiesEE11get_deleterEv
tyaZmNJ-O-I _ZN3sce2Np9CppWebApi6Common8IteratorIiEppEv
tyhW2Nr7psM _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V127RecordLargeDataResponseBodyEEEE4sizeEv
tyr+6AQL9SQ _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V115LocalizedStringEEEEC1EPS8_
tys1WrqGpKw _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V15ErrorEEEE5beginEv
tysCUl3pEPY _ZNK3sce2Np9CppWebApi14SessionManager2V115GameSessionsApi26ParameterToGetGameSessions17hasacceptLanguageEv
tyuWqmtxaQI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V134PostGameSessionsSearchResponseBodyEEEEEE11release_refEv
tzH315eSjKs _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V18VariableEEEEptEv
tzHWzkSfQ-c _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V137PatchGameSessionsSessionIdRequestBodyEEC1EPS6_PNS2_10LibContextE
tzS6b8nEvm4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V128RequestTemporaryMatchResultsEE7get_refEv
tza7Sg5IMPw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V127RecordLargeDataResponseBodyEEaSERS7_
tzbzqVY3daw _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V113ErrorResponseEEEE3endEv
tze0dIM21E4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V115SearchConditionEEC2Ev
tzeNfdKNl+o _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V123SubmitTicketRequestBodyEEEE3endEv
tzfEi-Fte1o _ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V130MatchCompletionRateQuitMetrics27setCompletionRatePerReasonsERKi
tzkR1CcdSi4 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V15ErrorEEEE8copyFromERKS9_
tzq1xPOjElI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V130MatchCompletionRateQuitMetricsEE11get_deleterEv
tzrce8P9NaI _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V150PostGameSessionsSessionIdMemberPlayersResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEEC1Ev
tzyU0+dpvQI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14IdentityMapper2V312IDMappingApi46ListEdgeOnlineId2AccountIdBatchResponseHeadersEEC1EPS7_PNS2_10LibContextE
tzzWE9T5+j8 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_15ProfanityFilter2V219WebApiFilterRequestEE5resetEPS6_
u+-aueFjunY _ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V129ConnectionQualityWiredMetrics18setConfidenceScoreERKi
u+8wVbq+IA8 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11Matchmaking2V127ListUserTicketsResponseBodyEEEEC2EPS8_
u+A-gWoEYDI _ZN3sce2Np9CppWebApi7Matches2V18MatchApi24ParameterToReportResultsC2ERS5_
u+FsYdCUZ5k _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V126PlayerSessionMemberForReadEEcvbEv
u+I4-57o1u4 _ZN3sce2Np9CppWebApi7Matches2V116RequestMatchTeam13unsetTeamNameEv
u+J7+eDzVd8 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V118MatchmakingForReadEEEEC2Ev
u+X9HOsJdxw _ZN3sce2Np9CppWebApi12Leaderboards2V129RecordScoreRequestBodyFactory7destroyEPNS3_22RecordScoreRequestBodyE
u+YSLnPGct0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V119PlayerSessionPlayerEE11get_deleterEv
u+a0FJgCgOY _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V130RequestGameSessionMemberPlayerEEEEeqERKS9_
u+eQ2Rh2cng _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_13InGameCatalog2V511ContentTypeEEEE7get_refEv
u+jU17-QYKw _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V122UploadDataResponseBodyEEEEC1Ev
